mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.5	0	0	4/4	2	1		c.i{		c	i		i	i						{	m	1	1	0, -3, 1		0	0
1	1	3/2	0.5	3/8	3/8	4/4	2	1		v6		c	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
1	1	2	1.0	1/2	1/2	4/4	2	1		iv6(2)	VIM7	c	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
1	1	3	0.5	3/4	3/4	4/4	2	1		iv6	VI	c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
1	1	7/2	0.25	7/8	7/8	4/4	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
1	1	15/4	0.25	15/16	15/16	4/4	2	1		i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	4	1.0	0	0	4/4	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	5	0.5	1/4	1/4	4/4	2	1		iv6		c	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
2	2	11/2	0.5	3/8	3/8	4/4	2	1		ii%65		c	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
2	2	6	1.0	1/2	1/2	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
2	2	7	0.5	3/4	3/4	4/4	2	1		V6	#viio	c	i		V6	V		6					M	1	1	5, 2, 1		1	5
2	2	15/2	0.5	7/8	7/8	4/4	2	1		V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
3	3	8	1.0	0	0	4/4	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
3	3	9	1.0	1/4	1/4	4/4	2	1		III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
3	3	10	0.5	1/2	1/2	4/4	2	1		ii/III		c	i		ii/III	ii				III			m	1	1	-1, -4, 0		-1	-1
3	3	21/2	0.5	5/8	5/8	4/4	2	1		ii6/III		c	i		ii6/III	ii		6		III			m	1	1	-4, 0, -1		-1	-4
3	3	11	0.5	3/4	3/4	4/4	2	1		V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
3	3	23/2	0.5	7/8	7/8	4/4	2	1		V6/III		c	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
4	4			0	0	4/4	2	1	1	III(94)		c	i		III(94)	III			94				M	1	1	-3, -4, -2	-1	-3	-3
4	4			1/8	1/8	4/4	2	1	1	IVM7/III		c	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
4	4			1/4	1/4	4/4	2	1	1	V(64)/III		c	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
4	4			3/8	3/8	4/4	2	1	1	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
4	4			1/2	1/2	4/4	2	1	1	I/III|PAC}		c	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
4	4			3/4	3/4	4/4	2	1	1	V(6)		c	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
5	4	12	0.5	0	0	4/4	2	1	2	III(94)		c	i		III(94)	III			94				M	1	1	-3, -4, -2	-1	-3	-3
5	4	25/2	0.5	1/8	1/8	4/4	2	1	2	IVM7/III		c	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
5	4	13	0.5	1/4	1/4	4/4	2	1	2	V(64)/III		c	i		V(64)/III	V			64	III			M	1	1	-2, -3, 1		-2	-2
5	4	27/2	0.5	3/8	3/8	4/4	2	1	2	V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
5	4	14	2.0	1/2	1/2	4/4	2	1	2	I/III|PAC}		c	i		I/III	I				III	PAC	}	M	1	1	-3, 1, -2		-3	-3
6	5	16	1.0	0	0	4/4	2	1		III{		c	i		III	III						{	M	1	1	-3, 1, -2		-3	-3
6	5	17	0.5	1/4	1/4	4/4	2	1		III6		c	i		III6	III		6					M	1	1	1, -2, -3		-3	1
6	5	35/2	0.5	3/8	3/8	4/4	2	1		III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
6	5	18	0.5	1/2	1/2	4/4	2	1		V/VII		c	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
6	5	37/2	0.5	5/8	5/8	4/4	2	1		viio/VII		c	i		viio/VII	vii	o			VII			o	1	1	3, 0, -3		3	3
6	5	19	1.0	3/4	3/4	4/4	2	1		V65/VII		c	i		V65/VII	V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
7	6	20	0.5	0	0	4/4	2	1		VII6		c	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
7	6	41/2	0.5	1/8	1/8	4/4	2	1		IV/VII		c	i		IV/VII	IV				VII			M	1	1	-3, 1, -2		-3	-3
7	6	21	0.5	1/4	1/4	4/4	2	1		V/VII		c	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
7	6	43/2	0.5	3/8	3/8	4/4	2	1		V7/VII		c	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
7	6	22	1.0	1/2	1/2	4/4	2	1		VII		c	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
7	6	23	0.5	3/4	3/4	4/4	2	1		v		c	i		v	v							m	1	1	1, -2, 2		1	1
7	6	47/2	0.5	7/8	7/8	4/4	2	1		VI/v		c	i		VI/v	VI				v			M	1	1	-3, 1, -2		-3	-3
8	7	24	1.0	0	0	4/4	2	1		iv7/v		c	i		iv7/v	iv		7		v			mm7	1	1	0, -3, 1, -2		0	0
8	7	25	0.5	1/4	1/4	4/4	2	1		iv65/v		c	i		iv65/v	iv		65		v			mm7	1	1	-3, 1, -2, 0		0	-3
8	7	51/2	0.5	3/8	3/8	4/4	2	1		ii%65/v		c	i		ii%65/v	ii	%	65		v			%7	1	1	0, -3, 1, 3		3	0
8	7	26	1.0	1/2	1/2	4/4	2	1		V/v		c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
8	7	27	0.5	3/4	3/4	4/4	2	1		V6/v		c	i		V6/v	V		6		v			M	1	1	6, 3, 2		2	6
8	7	55/2	0.5	7/8	7/8	4/4	2	1		V7/v		c	i		V7/v	V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
9	8	28	0.5	0	0	4/4	2	1		i/v		c	i		i/v	i				v			m	1	1	1, -2, 2		1	1
9	8	57/2	0.5	1/8	1/8	4/4	2	1		iio6/v		c	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
9	8	29	1.0	1/4	1/4	4/4	2	1		V/v		c	i		V/v	V				v			M	1	1	2, 6, 3		2	2
9	8	30	1.0	1/2	1/2	4/4	2	1		i/v|PAC}		c	i		i/v	i				v	PAC	}	m	1	1	1, -2, 2		1	1
9	8	61/2	0.0	5/8	5/8	4/4	2	1		{		c	i									{		1	1				
9	8	31	1.0	3/4	3/4	4/4	2	1		V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
10	9	32	1.5	0	0	4/4	2	1		V/iv		c	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
10	9	67/2	0.5	3/8	3/8	4/4	2	1		V7/iv		c	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
10	9	34	1.0	1/2	1/2	4/4	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
10	9	35	1.0	3/4	3/4	4/4	2	1		IV/III		c	i		IV/III	IV				III			M	1	1	-4, 0, -3		-4	-4
11	10	36	1.5	0	0	4/4	2	1		V/III		c	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
11	10	75/2	0.5	3/8	3/8	4/4	2	1		V7/III		c	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
11	10	38	0.5	1/2	1/2	4/4	2	1		III		c	i		III	III							M	1	1	-3, 1, -2		-3	-3
11	10	77/2	0.5	5/8	5/8	4/4	2	1		i6(#7)		c	i		i6(#7)	i		6	#7				m	1	1	-3, 1, 5		0	-3
11	10	39	1.0	3/4	3/4	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
12	11	40	0.5	0	0	4/4	2	1		VIM7		c	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
12	11	81/2	0.5	1/8	1/8	4/4	2	1		i64		c	i		i64	i		64					m	1	1	1, 0, -3		0	1
12	11	41	0.5	1/4	1/4	4/4	2	1		iio64		c	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
12	11	83/2	0.5	3/8	3/8	4/4	2	1		iv7		c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
12	11	42	0.5	1/2	1/2	4/4	2	1		V7		c	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	11	85/2	0.5	5/8	5/8	4/4	2	1		#viio64		c	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
12	11	43	0.5	3/4	3/4	4/4	2	1		i64		c	i		i64	i		64					m	1	1	1, 0, -3		0	1
12	11	87/2	0.5	7/8	7/8	4/4	2	1		IIIM7		c	i		IIIM7	III	M	7					MM7	1	1	-3, 1, -2, 2		-3	-3
13	12	44	0.5	0	0	4/4	2	1		iv7		c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
13	12	89/2	0.5	1/8	1/8	4/4	2	1		i6	VI64	c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	12	45	0.5	1/4	1/4	4/4	2	1		#viio64		c	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	12	91/2	0.5	3/8	3/8	4/4	2	1		ii%7		c	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
13	12	46	0.5	1/2	1/2	4/4	2	1		V7(4)		c	i		V7(4)	V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
13	12	93/2	0.5	5/8	5/8	4/4	2	1		#viio64		c	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
13	12	47	0.5	3/4	3/4	4/4	2	1		i6(#7)		c	i		i6(#7)	i		6	#7				m	1	1	-3, 1, 5		0	-3
13	12	95/2	0.5	7/8	7/8	4/4	2	1		iio		c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
14	13	48	1.0	0	0	4/4	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
14	13	49	0.5	1/4	1/4	4/4	2	1		i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
14	13	99/2	0.5	3/8	3/8	4/4	2	1		V(6)	i64	c	i		V(6)	V			6				M	1	1	1, 5, -3		1	1
14	13	50	0.5	1/2	1/2	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
14	13	101/2	0.5	5/8	5/8	4/4	2	1		iio64		c	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
14	13	51	1.0	3/4	3/4	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
15	14	52	0.75	0	0	4/4	2	1		VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
15	14	211/4	0.25	3/16	3/16	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
15	14	53	0.75	1/4	1/4	4/4	2	1		iv7		c	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
15	14	215/4	0.25	7/16	7/16	4/4	2	1		VI6		c	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
15	14	54	1.0	1/2	1/2	4/4	2	1		V6		c	i		V6	V		6					M	1	1	5, 2, 1		1	5
15	14	55	1.0	3/4	3/4	4/4	2	1		V43		c	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
16	15	56	0.5	0	0	4/4	2	1		#viio/iv		c	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
16	15	113/2	0.5	1/8	1/8	4/4	2	1		V2/VII		c	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
16	15	57	0.5	1/4	1/4	4/4	2	1		VII6(#7)	ii7	c	i		VII6(#7)	VII		6	#7				M	1	1	2, -1, 3		-2	2
16	15	115/2	1.0	3/8	3/8	4/4	2	1		#viio		c	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
16	15	117/2	0.5	5/8	5/8	4/4	2	1		i2		c	i		i2	i		2					mm7	1	1	-2, 0, -3, 1		0	-2
16	15	59	0.25	3/4	3/4	4/4	2	1		VI		c	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
16	15	237/4	0.25	13/16	13/16	4/4	2	1		i64		c	i		i64	i		64					m	1	1	1, 0, -3		0	1
16	15	119/2	0.25	7/8	7/8	4/4	2	1		iv		c	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
16	15	239/4	0.25	15/16	15/16	4/4	2	1		i6		c	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	16	60	0.5	0	0	4/4	2	1		iio		c	i		iio	ii	o						o	1	1	2, -1, -4		2	2
17	16	121/2	0.5	1/8	1/8	4/4	2	1		i		c	i		i	i							m	1	1	0, -3, 1		0	0
17	16	61	0.5	1/4	1/4	4/4	2	1		V(64)		c	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
17	16	123/2	0.5	3/8	3/8	4/4	2	1		V		c	i		V	V							M	1	1	1, 5, 2		1	1
17	16	62	2.0	1/2	1/2	4/4	2	1		i|PAC}		c	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
