mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	5/8	6/8	2	1	a.V{						a	i		V	V						{	M	1	1	4, 8, 5		4.0	4.0	0	1	0.0	0.0	0.125	0.0
2	1	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
3	2	0	0	6/8	2	1	#viio(2)						a	i		#viio(2)	#vii	o		2				o	1	1	3, 5, 2		8.0	3.0	0	4	0.0	0.0	0.75	0.0
3	2	3/8	3/8	6/8	2	1	V65						a	i		V65	V		65					Mm7	1	1	8, 5, 2, 4		4.0	8.0	1	3	0.25	0.125	0.625	0.16666666666666666
4	3	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
4	3	3/8	3/8	6/8	2	1	ii%43						a	i		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	4	0.0	0.0	0.75	0.0
5	4	0	0	6/8	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4.0	4.0	3	7	0.3	0.375	1.125	0.25
6	5	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
6	5	3/8	3/8	6/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
7	6	0	0	6/8	2	1	viio/III						a	i		viio/III	vii	o			III			o	1	1	5, 2, -1		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
7	6	3/8	3/8	6/8	2	1	V/III						a	i		V/III	V				III			M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	7	0	0	6/8	2	1	V/VI						a	i		V/VI	V				VI			M	1	1	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
8	7	3/8	3/8	6/8	2	1	V6/VI						a	i		V6/VI	V		6		VI			M	1	1	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
9	8	0	0	6/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
9	8	3/8	3/8	6/8	2	1	VI6						a	i		VI6	VI		6					M	1	1	3, 0, -1		-1.0	3.0	3	3	0.5	0.375	0.375	0.5
10	9	0	0	6/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
10	9	3/8	3/8	6/8	2	1	iv6						a	i		iv6	iv		6					m	1	1	-1, 3, 2		2.0	-1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
11	10	0	0	6/8	2	1	VII						a	i		VII	VII							M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
11	10	3/8	3/8	6/8	2	1	VII6						a	i		VII6	VII		6					M	1	1	5, 2, 1		1.0	5.0	3	3	0.5	0.375	0.375	0.5
12	11	0	0	6/8	2	1	v						a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
12	11	3/8	3/8	6/8	2	1	v6						a	i		v6	v		6					m	1	1	1, 5, 4		4.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
13	12	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
13	12	3/8	3/8	6/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	3	3	0.5	0.375	0.375	0.5
14	13	0	0	6/8	2	1	VI						a	i		VI	VI							M	1	1	-1, 3, 0		-1.0	-1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
14	13	3/8	3/8	6/8	2	1	iio						a	i		iio	ii	o						o	1	1	5, 2, -1		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
15	14	0	0	6/8	2	1	v						a	i		v	v							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
15	14	3/8	3/8	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
16	15	0	0	6/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
16	15	3/8	3/8	6/8	2	1	viio/III						a	i		viio/III	vii	o			III			o	1	1	5, 2, -1		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
17	16	0	0	6/8	2	1	III.V}						a	III		V	V						}	M	1	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.75	0.25
17	16	5/8	5/8	6/8	2	1	V2{						a	III		V2	V		2				{	Mm7	1	0	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.25	0.0
18	17	0	0	6/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	4	0.2	0.125	0.625	0.16666666666666666
18	17	3/8	3/8	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
19	18	0	0	6/8	2	1	viio						a	III		viio	vii	o						o	1	0	5, 2, -1		5.0	5.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
19	18	3/8	3/8	6/8	2	1	V7						a	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
20	19	0	0	6/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
20	19	3/8	3/8	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
21	20	0	0	6/8	2	1	V6						a	III		V6	V		6					M	1	0	5, 2, 1		1.0	5.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
21	20	3/8	3/8	6/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	5	0.16666666666666666	0.125	0.625	0.16666666666666666
22	21	0	0	6/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	0	4	0.0	0.0	0.75	0.0
22	21	3/8	3/8	6/8	2	1	V65/IV						a	III		V65/IV	V		65		IV			Mm7	1	0	4, 1, -2, 0		0.0	4.0	1	3	0.25	0.125	0.375	0.25
23	22	0	0	6/8	2	1	IV						a	III		IV	IV							M	1	0	-1, 3, 0		-1.0	-1.0	1	3	0.25	0.125	0.625	0.16666666666666666
23	22	3/8	3/8	6/8	2	1	IV6						a	III		IV6	IV		6					M	1	0	3, 0, -1		-1.0	3.0	1	3	0.25	0.125	0.375	0.25
24	23	0	0	6/8	2	1	ii						a	III		ii	ii							m	1	0	2, -1, 3		2.0	2.0	2	6	0.25	0.25	1.0	0.2
25	24	0	0	6/8	2	1	iii						a	III		iii	iii							m	1	0	4, 1, 5		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
25	24	3/8	3/8	6/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	1	3	0.25	0.125	0.375	0.25
26	25	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	6	0.25	0.25	1.25	0.16666666666666666
27	26	0	0	6/8	2	1	V6(4)						a	III		V6(4)	V		6	4				M	1	0	0, 2, 1		1.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
27	26	3/8	3/8	6/8	2	1	V65						a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
28	27	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.75	0.0
28	27	3/8	3/8	6/8	2	1	V43/V						a	III		V43/V	V		43		V			Mm7	1	0	3, 0, 2, 6		2.0	3.0	0	4	0.0	0.0	0.75	0.0
29	28	0	0	6/8	2	1	V|HC}						a	III		V	V					HC	}	M	1	0	1, 5, 2		1.0	1.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
30	29	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
30	29	3/8	3/8	6/8	2	1	V6						a	III		V6	V		6					M	1	0	5, 2, 1		1.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
31	30	0	0	6/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
31	30	3/8	3/8	6/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
32	31	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
32	31	3/8	3/8	6/8	2	1	V6						a	III		V6	V		6					M	1	0	5, 2, 1		1.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
33	32	0	0	6/8	2	1	I6						a	III		I6	I		6					M	1	0	4, 1, 0		0.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
33	32	3/8	3/8	6/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
34	33	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	1	2	0.3333333333333333	0.125	0.375	0.25
34	33	1/4	1/4	6/8	2	1	IV(9)						a	III		IV(9)	IV			9				M	1	0	-1, 3, 0	1	-1.0	-1.0	0	2	0.0	0.0	0.25	0.0
34	33	3/8	3/8	6/8	2	1	V						a	III		V	V							M	1	0	1, 5, 2		1.0	1.0	2	3	0.4	0.25	0.5	0.3333333333333333
35	34	0	0	6/8	2	1	I|PAC}				1.0		a	III		I	I					PAC	}	M	1	0	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.5	0.0
36	34	0	0	6/8	2	1	I|PAC}				2.0		a	III		I	I					PAC	}	M	1	0	0, 4, 1		0.0	0.0	1	15	0.0625	0.125	2.875	0.041666666666666664
38	36	0	0	6/8	2	1	viio(2)						a	III		viio(2)	vii	o		2				o	1	0	0, 2, -1		5.0	0.0	0	4	0.0	0.0	0.75	0.0
38	36	3/8	3/8	6/8	2	1	V65						a	III		V65	V		65					Mm7	1	0	5, 2, -1, 1		1.0	5.0	1	3	0.25	0.125	0.625	0.16666666666666666
39	37	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	0	4	0.0	0.0	0.75	0.0
39	37	3/8	3/8	6/8	2	1	ii65						a	III		ii65	ii		65					mm7	1	0	-1, 3, 0, 2		2.0	-1.0	1	3	0.25	0.125	0.625	0.16666666666666666
40	38	0	0	6/8	2	1	V|HC}						a	III		V	V					HC	}	M	1	0	1, 5, 2		1.0	1.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
41	39	0	0	6/8	2	1	I						a	III		I	I							M	1	0	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
41	39	3/8	3/8	6/8	2	1	v.iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
42	40	0	0	6/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	2	3	0.4	0.25	0.5	0.3333333333333333
42	40	3/8	3/8	6/8	2	1	I6						a	v		I6	I		6					M	1	1	8, 5, 4		4.0	8.0	2	2	0.5	0.25	0.5	0.3333333333333333
43	41	0	0	6/8	2	1	V65/iv						a	v		V65/iv	V		65		iv			Mm7	1	1	8, 5, 2, 4		4.0	8.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
43	41	3/8	3/8	6/8	2	1	#viio6/iv						a	v		#viio6/iv	#vii	o	6		iv			o	1	1	5, 2, 8		8.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
44	42	0	0	6/8	2	1	IV						a	v		IV	IV							M	1	1	3, 7, 4		3.0	3.0	2	3	0.4	0.25	0.5	0.3333333333333333
44	42	3/8	3/8	6/8	2	1	iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6.0	6.0	2	2	0.5	0.25	0.5	0.3333333333333333
45	43	0	0	6/8	2	1	V65/III						a	v		V65/III	V		65		III			Mm7	1	1	6, 3, 0, 2		2.0	6.0	4	8	0.3333333333333333	0.5	1.0	0.3333333333333333
46	44	0	0	6/8	2	1	III						a	v		III	III							M	1	1	1, 5, 2		1.0	1.0	2	3	0.4	0.25	0.5	0.3333333333333333
46	44	3/8	3/8	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
47	45	0	0	6/8	2	1	iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6.0	6.0	2	3	0.4	0.25	0.5	0.3333333333333333
47	45	3/8	3/8	6/8	2	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9.0	9.0	1	3	0.25	0.125	0.625	0.16666666666666666
48	46	0	0	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	3	0.4	0.25	0.5	0.3333333333333333
48	46	3/8	3/8	6/8	2	1	iv						a	v		iv	iv							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
49	47	0	0	6/8	2	1	V|HC}						a	v		V	V					HC	}	M	1	1	5, 9, 6		5.0	5.0	3	7	0.3	0.375	1.125	0.25
50	48	0	0	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
50	48	3/8	3/8	6/8	2	1	VI						a	v		VI	VI							M	1	1	0, 4, 1		0.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
51	49	0	0	6/8	2	1	viio/III						a	v		viio/III	vii	o			III			o	1	1	6, 3, 0		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
51	49	3/8	3/8	6/8	2	1	V/III						a	v		V/III	V				III			M	1	1	2, 6, 3		2.0	2.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
52	50	0	0	6/8	2	1	III						a	v		III	III							M	1	1	1, 5, 2		1.0	1.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
52	50	3/8	3/8	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
53	51	0	0	6/8	2	1	IV						a	v		IV	IV							M	1	1	3, 7, 4		3.0	3.0	3	3	0.5	0.375	0.375	0.5
53	51	3/8	3/8	6/8	2	1	iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
54	52	0	0	6/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
54	52	3/8	3/8	6/8	2	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9.0	9.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
55	53	0	0	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
55	53	3/8	3/8	6/8	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	3	3	0.5	0.375	0.375	0.5
56	54	0	0	6/8	2	1	#vio						a	v		#vio	#vi	o						o	1	1	7, 4, 1		7.0	7.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
56	54	3/8	3/8	6/8	2	1	#vio6						a	v		#vio6	#vi	o	6					o	1	1	4, 1, 7		7.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
57	55	0	0	6/8	2	1	iio						a	v		iio	ii	o						o	1	1	6, 3, 0		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
57	55	3/8	3/8	6/8	2	1	ii6						a	v		ii6	ii		6					m	1	1	3, 7, 6		6.0	3.0	3	3	0.5	0.375	0.375	0.5
58	56	0	0	6/8	2	1	#viio						a	v		#viio	#vii	o						o	1	1	9, 6, 3		9.0	9.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
58	56	3/8	3/8	6/8	2	1	#viio6						a	v		#viio6	#vii	o	6					o	1	1	6, 3, 9		9.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
59	57	0	0	6/8	2	1	i6						a	v		i6	i		6					m	1	1	1, 5, 4		4.0	1.0	3	3	0.5	0.375	0.375	0.5
59	57	3/8	3/8	6/8	2	1	IV6						a	v		IV6	IV		6					M	1	1	7, 4, 3		3.0	7.0	3	3	0.5	0.375	0.375	0.5
60	58	0	0	6/8	2	1	ii					iio	a	v		ii	ii							m	1	1	6, 3, 7		6.0	6.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
60	58	3/8	3/8	6/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
61	59	0	0	6/8	2	1	i						a	v		i	i							m	1	1	4, 1, 5		4.0	4.0	1	2	0.3333333333333333	0.125	0.375	0.25
61	59	1/4	1/4	6/8	2	1	iv(9)						a	v		iv(9)	iv			9				m	1	1	3, 0, 4	5	3.0	3.0	0	2	0.0	0.0	0.25	0.0
61	59	3/8	3/8	6/8	2	1	V(4)						a	v		V(4)	V			4				M	1	1	5, 4, 6		5.0	5.0	0	3	0.0	0.0	0.5	0.0
61	59	5/8	5/8	6/8	2	1	V						a	v		V	V							M	1	1	5, 9, 6		5.0	5.0	0	2	0.0	0.0	0.25	0.0
62	60	0	0	6/8	2	1	i|PAC}						a	v		i	i					PAC	}	m	1	1	4, 1, 5		4.0	4.0	1	3	0.25	0.125	0.625	0.16666666666666666
62	60	3/8	3/8	6/8	2	1	i.iio6/iv{						a	i		iio6/iv	ii	o	6		iv		{	o	1	1	1, -2, 4		4.0	1.0	1	3	0.25	0.125	0.375	0.25
63	61	0	0	6/8	2	1	V6/iv						a	i		V6/iv	V		6		iv			M	1	1	7, 4, 3		3.0	7.0	0	4	0.0	0.0	0.75	0.0
63	61	3/8	3/8	6/8	2	1	V7/iv						a	i		V7/iv	V		7		iv			Mm7	1	1	3, 7, 4, 1		3.0	3.0	1	3	0.25	0.125	0.375	0.25
64	62	0	0	6/8	2	1	iv						a	i		iv	iv							m	1	1	2, -1, 3		2.0	2.0	0	9	0.0	0.0	1.25	0.0
64	62	5/8	5/8	6/8	2	1	iv2						a	i		iv2	iv		2					mm7	1	1	0, 2, -1, 3		2.0	0.0	0	2	0.0	0.0	0.25	0.0
65	63	0	0	6/8	2	1	V6/III						a	i		V6/III	V		6		III			M	1	1	5, 2, 1		1.0	5.0	0	4	0.0	0.0	0.75	0.0
65	63	3/8	3/8	6/8	2	1	V7/III						a	i		V7/III	V		7		III			Mm7	1	1	1, 5, 2, -1		1.0	1.0	1	3	0.25	0.125	0.375	0.25
66	64	0	0	6/8	2	1	III						a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	0	9	0.0	0.0	1.25	0.0
66	64	5/8	5/8	6/8	2	1	IIIM2	-2	-5.5	/			a	i		IIIM2	III	M	2					MM7	1	1	5, 0, 4, 1		0.0	5.0	0	2	0.0	0.0	0.25	0.0
67	65	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	6	0.25	0.25	1.25	0.16666666666666666
68	66	0	0	6/8	2	1	V6(4)						a	i		V6(4)	V		6	4				M	1	1	3, 5, 4		4.0	3.0	1	3	0.25	0.125	0.625	0.16666666666666666
68	66	3/8	3/8	6/8	2	1	#viio						a	i		#viio	#vii	o						o	1	1	8, 5, 2		8.0	8.0	1	3	0.25	0.125	0.625	0.16666666666666666
69	67	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	0	4	0.0	0.0	0.75	0.0
69	67	3/8	3/8	6/8	2	1	ii%43						a	i		ii%43	ii	%	43					%7	1	1	-1, 3, 5, 2		5.0	-1.0	0	4	0.0	0.0	0.75	0.0
70	68	0	0	6/8	2	1	V|HC}						a	i		V	V					HC	}	M	1	1	4, 8, 5		4.0	4.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
71	69	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
71	69	3/8	3/8	6/8	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
72	70	0	0	6/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
72	70	3/8	3/8	6/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
73	71	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
73	71	3/8	3/8	6/8	2	1	V6						a	i		V6	V		6					M	1	1	8, 5, 4		4.0	8.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
74	72	0	0	6/8	2	1	i6						a	i		i6	i		6					m	1	1	0, 4, 3		3.0	0.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
74	72	3/8	3/8	6/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
75	73	0	0	6/8	2	1	i						a	i		i	i							m	1	1	3, 0, 4		3.0	3.0	1	2	0.3333333333333333	0.125	0.375	0.25
75	73	1/4	1/4	6/8	2	1	iv(9)						a	i		iv(9)	iv			9				m	1	1	2, -1, 3	4	2.0	2.0	0	2	0.0	0.0	0.25	0.0
75	73	3/8	3/8	6/8	2	1	V						a	i		V	V							M	1	1	4, 8, 5		4.0	4.0	2	3	0.4	0.25	0.5	0.3333333333333333
76	74	0	0	6/8	2	1	i|PAC}				1.0		a	i		i	i					PAC	}	m	1	1	3, 0, 4		3.0	3.0	1	6	0.14285714285714285	0.125	1.125	0.1
76	74	5/8	5/8	6/8	2	1	V2/III	-2	-5.5	/	1.0		a	i		V2/III	V		2		III			Mm7	1	1	-1, 1, 5, 2		1.0	-1.0	0	2	0.0	0.0	0.25	0.0
77	35	0	0	6/8	2	1	III6				1.0		a	i		III6	III		6					M	1	1	4, 1, 0		0.0	4.0	1	4	0.2	0.125	0.625	0.16666666666666666
77	35	3/8	3/8	6/8	2	1	III				1.0		a	i		III	III							M	1	1	0, 4, 1		0.0	0.0	1	3	0.25	0.125	0.625	0.16666666666666666
78	74	0	0	6/8	2	1	i|PAC				2.0		a	i		i	i					PAC		m	1	1	3, 0, 4		3.0	3.0	2	7	0.2222222222222222	0.25	1.25	0.16666666666666666
79	74	0	0	6/8	2	1	i|PAC				3.0		a	i		i	i					PAC		m	1	1	3, 0, 4		3.0	3.0	0	6	0.0	0.0	1.25	0.0
